root.dpiq,dpiq,application_1527220447442_703178,TS-IndexLoader-2018060508@dpiq_db.dpi_771,2018-06-05 09:35:46,1970-01-01 08:00:00,1368,45991,140634623,362515,RUNNING
root.hjpt,hjpt,application_1527220447442_705071,clean:anhui_itf_4gdpi_mbl_20180605_09 DPI,2018-06-05 11:14:42,1970-01-01 08:00:00,1366,29421,92315303,435320,RUNNING
root.dpiq,dpiq,application_1527220447442_689478,stat-20180604001@dpiq_db.dpi_21,2018-06-05 05:09:07,1970-01-01 08:00:00,1363,106020,218871692,400602,RUNNING
root.hjpt,hjpt,application_1527220447442_693371,clean:chongqing_itf_4gdpi_mbl_20180605_01 Warn DPI,2018-06-05 06:15:16,1970-01-01 08:00:00,1362,189559,584361362,376447,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_713556,'MID_MBL_DPI_USER_PRE_SUM_H_20180604_23_862',2018-06-05 13:41:43,1970-01-01 08:00:00,1362,150096,308959860,330716,RUNNING
root.dpiq,dpiq,application_1527220447442_705208,TS-IndexLoader-20180605000@dpiq_db.dpi_aggregation_311,2018-06-05 10:20:44,1970-01-01 08:00:00,1361,16785,51853722,368506,RUNNING
root.dpiq,dpiq,application_1527220447442_705206,TS-IndexLoader-20180605001@dpiq_db.dpi_aggregation_531,2018-06-05 10:20:21,1970-01-01 08:00:00,1359,91261,281996423,391323,RUNNING
root.hjpt,hjpt,application_1527220447442_699097,roam:itf_4gdpi_mbl_chongqing_20180605_01-combine,2018-06-05 08:25:50,1970-01-01 08:00:00,1349,161071,331342830,352958,RUNNING
root.hjpt,hjpt,application_1527220447442_684863,clean:chongqing_itf_4gdpi_mbl_20180605_01 DPI,2018-06-05 03:28:32,1970-01-01 08:00:00,1348,304991,938802767,427393,RUNNING
root.hjpt,hjpt,application_1527220447442_682740,roam:itf_4gdpi_mbl_sichuan_20180604_16-roam,2018-06-05 01:37:22,1970-01-01 08:00:00,1338,158596,326221046,457413,RUNNING
root.hjpt,hjpt,application_1527220447442_721050,batch_billing_check,2018-06-05 16:49:03,1970-01-01 08:00:00,1338,58531,121307496,505609,RUNNING
root.hjpt,hjpt,application_1527220447442_687096,roam:itf_4gdpi_mbl_guangdong_20180525_22-combine,2018-06-05 04:01:11,1970-01-01 08:00:00,1332,12010,25984647,270441,RUNNING
root.dpiq,dpiq,application_1527220447442_721089,TS-IndexLoader-2018060515@dpiq_db.dpi_898,2018-06-05 16:49:41,1970-01-01 08:00:00,1331,44687,132149054,467647,RUNNING
root.hjpt,hjpt,application_1527220447442_684492,roam:itf_4gdpi_mbl_sichuan_20180525_23-roam,2018-06-05 02:23:44,1970-01-01 08:00:00,1330,83254,172028733,380360,RUNNING
root.dpiq,dpiq,application_1527220447442_708553,TS-IndexLoader-20180605004@dpiq_db.dpi_aggregation_451,2018-06-05 11:32:03,1970-01-01 08:00:00,1326,85792,265828687,295513,RUNNING
root.hjpt,hjpt,application_1527220447442_697106,roam:itf_4gdpi_mbl_guangdong_20180604_23-combine,2018-06-05 07:56:10,1970-01-01 08:00:00,1325,98012,202231629,330576,RUNNING
root.hjpt,hjpt,application_1527220447442_650797,eda_iot_ddr_job_name,2018-06-05 05:40:50,1970-01-01 08:00:00,1323,220511,2305296491,600847,RUNNING
root.dpiq,dpiq,application_1527220447442_680805,TS-IndexLoader-2018060423@dpiq_db.dpi_991,2018-06-05 00:42:27,1970-01-01 08:00:00,1323,103032,318435776,444763,RUNNING
root.hjpt,hjpt,application_1527220447442_682904,clean:anhui_itf_4gdpi_mbl_20180605_00 DPI,2018-06-05 02:29:32,1970-01-01 08:00:00,1321,68108,211157377,332874,RUNNING
root.dpiq,dpiq,application_1527220447442_722745,TS-IndexLoader-2018060508@dpiq_db.dpi_20,2018-06-05 17:35:36,1970-01-01 08:00:00,1319,101995,271141335,416491,RUNNING
root.hjpt,hjpt,application_1527220447442_693231,roam:itf_4gdpi_mbl_guangdong_20180604_20-combine,2018-06-05 06:19:33,1970-01-01 08:00:00,1316,36493,76174646,419809,RUNNING
root.hjpt,hjpt,application_1527220447442_709687,"select prov_month_id,latn_id,ods_prod_i...10(Stage-1)",2018-06-05 11:56:08,1970-01-01 08:00:00,1316,86566,178802361,352559,RUNNING
root.hjdq,hjdq,application_1527220447442_684176,CHECK_TASK_bil01_BIL_DB.ITG_OTH_DDR_H_task_136e32ca-6820-11e8-bc93-18c58a10ad18_35_20180603_0,2018-06-05 01:54:00,1970-01-01 08:00:00,1315,80287,165806118,961740,RUNNING
root.dpiq,dpiq,application_1527220447442_698281,TS-IndexLoader-2018060507@dpiq_db.dpi_451,2018-06-05 07:55:44,1970-01-01 08:00:00,1312,59939,186092727,356481,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_684813,DPI_SER_1_842,2018-06-05 02:19:22,1970-01-01 08:00:00,1309,404417,833223281,942285,RUNNING
root.dpiq,dpiq,application_1527220447442_713469,TS-IndexLoader-2018060513@dpiq_db.dpi_891,2018-06-05 13:40:02,1970-01-01 08:00:00,1309,32426,100915234,131042,RUNNING
root.hjpt,hjpt,application_1527220447442_681176,roam:itf_4gdpi_mbl_guangdong_20180525_21-roam,2018-06-05 01:05:58,1970-01-01 08:00:00,1307,59447,123084745,237783,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_684619,DPI_SER_1_864,2018-06-05 02:08:10,1970-01-01 08:00:00,1307,197761,407195070,713377,RUNNING
root.hjpt,hjpt,application_1527220447442_678887,roam:itf_4gdpi_mbl_sichuan_20180604_15-roam,2018-06-05 00:35:56,1970-01-01 08:00:00,1306,279550,573915162,535148,RUNNING
root.hjpt,hjpt,application_1527220447442_709623,"select prov_month_id,latn_id,ods_prod_i...10(Stage-1)",2018-06-05 11:54:19,1970-01-01 08:00:00,1306,105289,217331758,461140,RUNNING
root.dpiq,dpiq,application_1527220447442_705684,TS-IndexLoader-2018060505@dpiq_db.dpi_25,2018-06-05 10:33:02,1970-01-01 08:00:00,1303,120230,266524235,532288,RUNNING
root.dpiq,dpiq,application_1527220447442_689459,stat-20180604001@dpiq_db.dpi_771,2018-06-05 05:31:32,1970-01-01 08:00:00,1302,55558,115371503,256950,RUNNING
root.dpiq,dpiq,application_1527220447442_696553,TS-IndexLoader-2018060506@dpiq_db.dpi_591,2018-06-05 07:23:35,1970-01-01 08:00:00,1301,125753,388638760,483211,RUNNING
root.hjpt,hjpt,application_1527220447442_719493,clean:sichuan_itf_4gdpi_mbl_20180605_10 Warn DPI,2018-06-05 16:40:01,1970-01-01 08:00:00,1298,246272,758627176,446535,RUNNING
root.hjpt,hjpt,application_1527220447442_692161,roam:itf_4gdpi_mbl_guangdong_20180604_22-roam,2018-06-05 05:53:51,1970-01-01 08:00:00,1298,261799,537596682,460401,RUNNING
root.dpiq,dpiq,application_1527220447442_679853,TS-IndexLoader-20180604010@dpiq_db.dpi_aggregation_431,2018-06-05 00:30:05,1970-01-01 08:00:00,1297,84464,259894918,285902,RUNNING
root.hjpt,hjpt,application_1527220447442_693396,roam:itf_4gdpi_mbl_sichuan_20180604_23-roam,2018-06-05 06:14:39,1970-01-01 08:00:00,1296,356798,732436283,413265,RUNNING
root.hjpt,hjpt,application_1527220447442_696116,roam:itf_4gdpi_mbl_guangdong_20180604_22-combine,2018-06-05 07:29:11,1970-01-01 08:00:00,1296,190355,391231028,447983,RUNNING
root.hjpt,hjpt,application_1527220447442_698131,roam:itf_4gdpi_mbl_sichuan_20180604_22-combine,2018-06-05 08:10:34,1970-01-01 08:00:00,1295,256163,526343063,367379,RUNNING
root.dpiq,dpiq,application_1527220447442_722026,TS-IndexLoader-2018060516@dpiq_db.dpi_891,2018-06-05 17:13:48,1970-01-01 08:00:00,1294,24852,78326969,222549,RUNNING
root.hjpt,hjpt,application_1527220447442_691169,clean:guangdong_itf_4gdpi_mbl_20180604_23 Warn DPI,2018-06-05 05:27:20,1970-01-01 08:00:00,1293,37820,117958530,208853,RUNNING
root.dpiq,dpiq,application_1527220447442_686623,TS-IndexLoader-20180604006@dpiq_db.dpi_aggregation_27,2018-06-05 03:10:06,1970-01-01 08:00:00,1287,16140,48640846,331860,RUNNING
root.hjpt,hjpt,application_1527220447442_679245,clean:guangdong_itf_4gdpi_mbl_20180604_23 DPI,2018-06-05 01:38:23,1970-01-01 08:00:00,1286,130850,403801559,396309,RUNNING
root.hjpt,hjpt,application_1527220447442_684905,clean:anhui_itf_4gdpi_mbl_20180605_01 DPI,2018-06-05 03:26:25,1970-01-01 08:00:00,1279,201576,621326385,253789,RUNNING
root.dpiq,dpiq,application_1527220447442_703941,TS-IndexLoader-20180605003@dpiq_db.dpi_aggregation_451,2018-06-05 09:48:00,1970-01-01 08:00:00,1279,107015,331118249,529780,RUNNING
root.dpiq,dpiq,application_1527220447442_702838,TS-IndexLoader-20180605002@dpiq_db.dpi_aggregation_991,2018-06-05 09:26:16,1970-01-01 08:00:00,1279,77792,240669739,332099,RUNNING
root.dpiq,dpiq,application_1527220447442_692665,TS-IndexLoader-20180605000@dpiq_db.dpi_aggregation_891,2018-06-05 05:51:08,1970-01-01 08:00:00,1277,166864,515121688,282902,RUNNING
root.dpiq,dpiq,application_1527220447442_714080,TS-IndexLoader-2018060510@dpiq_db.dpi_871,2018-06-05 13:53:26,1970-01-01 08:00:00,1274,25836,54344252,227799,RUNNING
root.hjpt,hjpt,application_1527220447442_687067,roam:itf_4gdpi_mbl_guangdong_20180525_21-combine,2018-06-05 03:58:19,1970-01-01 08:00:00,1272,138850,285807674,442679,RUNNING
root.hjpt,hjpt,application_1527220447442_685082,roam:itf_4gdpi_mbl_guangdong_20180604_19-roam,2018-06-05 02:40:06,1970-01-01 08:00:00,1272,81696,168633926,299222,RUNNING
root.dpiq,dpiq,application_1527220447442_696021,TS-IndexLoader-20180605001@dpiq_db.dpi_aggregation_351,2018-06-05 07:10:37,1970-01-01 08:00:00,1270,205379,633767442,359599,RUNNING
root.hjpt,hjpt,application_1527220447442_676185,clean:guangdong_itf_4gdpi_mbl_20180604_22 DPI,2018-06-05 00:50:35,1970-01-01 08:00:00,1269,259225,797499853,1161076,RUNNING
root.hjpt,hjpt,application_1527220447442_686113,roam:itf_4gdpi_mbl_sichuan_20180604_18-roam,2018-06-05 03:15:44,1970-01-01 08:00:00,1269,236134,485154189,594681,RUNNING
root.dw,dw_etl,application_1527220447442_686208,HIVE-c36551e2-2db5-4afe-a1b4-410519f5529a,2018-06-05 03:01:31,1970-01-01 08:00:00,1269,2615065,5359759576,10800508,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_682534,DPI_SER_2_832,2018-06-05 01:13:29,1970-01-01 08:00:00,1265,253791,522482205,989437,RUNNING
root.hjpt,hjpt,application_1527220447442_714497,clean:sichuan_itf_4gdpi_mbl_20180526_04 DPI,2018-06-05 15:32:44,1970-01-01 08:00:00,1259,221165,681040809,578319,RUNNING
root.dpiq,dpiq,application_1527220447442_702352,TS-IndexLoader-2018060505@dpiq_db.dpi_27,2018-06-05 09:17:45,1970-01-01 08:00:00,1258,189287,479036771,542363,RUNNING
root.hjpt,hjpt,application_1527220447442_688883,roam:itf_4gdpi_mbl_guangdong_20180525_23-combine,2018-06-05 04:41:59,1970-01-01 08:00:00,1256,35442,73863167,225628,RUNNING
root.dpiq,dpiq,application_1527220447442_703345,TS-IndexLoader-2018060508@dpiq_db.dpi_471,2018-06-05 09:39:35,1970-01-01 08:00:00,1256,132166,402598521,434257,RUNNING
root.jt_yyc_sqhx,jt_yyc_sqhx,application_1527220447442_715411,"select count(distinct...el_id,b.channel_name(Stage-2)",2018-06-05 14:50:07,1970-01-01 08:00:00,1255,168845,347116656,432251,RUNNING
root.hjpt,hjpt,application_1527220447442_717312,clean:anhui_itf_4gdpi_mbl_20180605_14 DPI,2018-06-05 16:29:40,1970-01-01 08:00:00,1255,275337,847543127,466735,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_688728,DPI_SER_2_843,2018-06-05 04:13:28,1970-01-01 08:00:00,1244,491299,1010728023,1035691,RUNNING
root.hjpt,hjpt,application_1527220447442_690140,clean:guangdong_itf_4gdpi_mbl_20180604_22 Warn DPI,2018-06-05 05:01:26,1970-01-01 08:00:00,1240,136800,422191415,260877,RUNNING
root.dpiq,dpiq,application_1527220447442_718974,TS-IndexLoader-20180605006@dpiq_db.dpi_aggregation_451,2018-06-05 15:59:37,1970-01-01 08:00:00,1224,193159,595159406,467581,RUNNING
root.hjdq,hjdq,application_1527220447442_722414,CHECK_TASK_bil01_BIL_DB.ITG_OTH_CDR_H_task_8f24d4d4-68a0-11e8-9e84-18c58a10ad18_35_20180508_0,2018-06-05 17:22:25,1970-01-01 08:00:00,1219,284299,584922877,906967,RUNNING
root.hjpt,hjpt,application_1527220447442_688296,roam:itf_4gdpi_mbl_sichuan_20180604_17-combine,2018-06-05 04:22:55,1970-01-01 08:00:00,1216,243080,499293450,468599,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_710578,'MID_MBL_DPI_USER_PRE_SUM_H_20180604_21_851',2018-06-05 12:23:09,1970-01-01 08:00:00,1216,67370,139419780,238789,RUNNING
root.dpiq,dpiq,application_1527220447442_720188,TS-IndexLoader-20180605006@dpiq_db.dpi_aggregation_431,2018-06-05 16:34:53,1970-01-01 08:00:00,1215,317880,979216986,454623,RUNNING
root.hjpt,hjpt,application_1527220447442_720578,roam:itf_4gdpi_mbl_sichuan_20180605_08-combine,2018-06-05 17:21:58,1970-01-01 08:00:00,1214,107271,220916151,332750,RUNNING
root.hjpt,hjpt,application_1527220447442_702403,clean:sichuan_itf_4gdpi_mbl_20180605_08 DPI,2018-06-05 10:04:18,1970-01-01 08:00:00,1213,85557,264545939,453612,RUNNING
root.dpiq,dpiq,application_1527220447442_700313,TS-IndexLoader-2018060505@dpiq_db.dpi_791,2018-06-05 08:39:42,1970-01-01 08:00:00,1210,181358,437258744,722545,RUNNING
root.dpiq,dpiq,application_1527220447442_703488,TS-IndexLoader-2018060508@dpiq_db.dpi_24,2018-06-05 09:41:21,1970-01-01 08:00:00,1209,18756,55645012,328000,RUNNING
root.dpiq,dpiq,application_1527220447442_714175,TS-IndexLoader-20180605005@dpiq_db.dpi_aggregation_991,2018-06-05 13:58:37,1970-01-01 08:00:00,1208,304355,937712108,517630,RUNNING
root.hjpt,hjpt,application_1527220447442_688986,roam:itf_4gdpi_mbl_guangdong_20180604_20-roam,2018-06-05 04:30:26,1970-01-01 08:00:00,1204,175408,360561192,318143,RUNNING
root.dpiq,dpiq,application_1527220447442_720693,TS-IndexLoader-2018060515@dpiq_db.dpi_24,2018-06-05 16:43:43,1970-01-01 08:00:00,1200,235017,723611451,525594,RUNNING
root.hjpt,hjpt,application_1527220447442_684741,roam:itf_4gdpi_mbl_guangdong_20180525_20-combine,2018-06-05 02:46:05,1970-01-01 08:00:00,1200,214115,439816304,570542,RUNNING
root.dpiq,dpiq,application_1527220447442_720204,TS-IndexLoader-20180605007@dpiq_db.dpi_aggregation_971,2018-06-05 16:37:20,1970-01-01 08:00:00,1191,255168,786490998,307529,RUNNING
root.hjpt,hjpt,application_1527220447442_683005,roam:itf_4gdpi_mbl_guangdong_20180525_19-combine,2018-06-05 02:02:20,1970-01-01 08:00:00,1189,306150,628321009,462382,RUNNING
root.dpiq,dpiq,application_1527220447442_689495,stat-20180604001@dpiq_db.dpi_571,2018-06-05 05:37:25,1970-01-01 08:00:00,1188,8244,18177984,204789,RUNNING
root.hjpt,hjpt,application_1527220447442_693521,roam:itf_4gdpi_mbl_guangdong_20180604_21-combine,2018-06-05 06:26:43,1970-01-01 08:00:00,1165,62474,129224599,290273,RUNNING
root.hjpt,hjpt,application_1527220447442_689300,roam:itf_4gdpi_mbl_guangdong_20180604_21-roam,2018-06-05 04:39:07,1970-01-01 08:00:00,1164,167965,345318078,398394,RUNNING
root.hjpt,hjpt,application_1527220447442_713951,roam:itf_4gdpi_mbl_sichuan_20180605_08-roam,2018-06-05 14:06:35,1970-01-01 08:00:00,1158,135752,279330645,340471,RUNNING
root.hjpt,hjpt,application_1527220447442_688853,roam:itf_4gdpi_mbl_guangdong_20180604_18-combine,2018-06-05 04:34:52,1970-01-01 08:00:00,1155,162565,334238250,352503,RUNNING
root.dpiq,dpiq,application_1527220447442_711334,TS-IndexLoader-20180605004@dpiq_db.dpi_aggregation_898,2018-06-05 12:41:38,1970-01-01 08:00:00,1153,89632,276833299,331200,RUNNING
root.dpiq,dpiq,application_1527220447442_711209,TS-IndexLoader-2018060511@dpiq_db.dpi_591,2018-06-05 12:41:07,1970-01-01 08:00:00,1152,110034,319946861,361712,RUNNING
root.dpiq,dpiq,application_1527220447442_710921,Compact-2018060510@dpiq_db.dpi_931,2018-06-05 14:09:56,1970-01-01 08:00:00,1151,2060,5300421,139771,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_696167,DPI_SER_2_821,2018-06-05 07:15:07,1970-01-01 08:00:00,1151,103834,214415873,390027,RUNNING
root.jt_jtsjzxsjyyc_sc_queue_0,jt_jtsjzxsjyyc_sc_tyzc_gd,application_1527220447442_708392,select * from jt_jtsjzxsjyyc_sc_tyzc_g...100(Stage-1),2018-06-05 11:24:59,1970-01-01 08:00:00,1151,31875,66455338,1920991,RUNNING
root.dpiq,dpiq,application_1527220447442_694437,Compact-2018060505@dpiq_db.dpi_531,2018-06-05 07:06:08,1970-01-01 08:00:00,1147,181087,372648234,328459,RUNNING
root.hjpt,hjpt,application_1527220447442_680300,select * from itg_oidd_p...mdn='13311512902'(Stage-1),2018-06-05 00:59:33,1970-01-01 08:00:00,1144,253893,523585485,622896,RUNNING
root.hjdq,hjdq,application_1527220447442_686332,CHECK_TASK_bil01_BIL_DB.ITG_OTH_DDR_H_task_e2a039fe-6829-11e8-9465-18c58a10ad18_35_20180511_0,2018-06-05 03:03:31,1970-01-01 08:00:00,1142,378212,776556210,1026468,RUNNING
root.hjpt,hjpt,application_1527220447442_708045,clean:anhui_itf_4gdpi_mbl_20180605_10 DPI,2018-06-05 12:21:08,1970-01-01 08:00:00,1141,207394,638602638,359761,RUNNING
root.hjpt,hjpt,application_1527220447442_685749,roam:itf_4gdpi_mbl_sichuan_20180604_14-combine,2018-06-05 03:23:36,1970-01-01 08:00:00,1139,283111,581338898,422584,RUNNING
root.hjpt,hjpt,application_1527220447442_711723,clean:sichuan_itf_4gdpi_mbl_20180605_08 Warn DPI,2018-06-05 13:07:18,1970-01-01 08:00:00,1136,186856,576032072,293173,RUNNING
root.dpiq,dpiq,application_1527220447442_717848,TS-IndexLoader-2018060510@dpiq_db.dpi_311,2018-06-05 15:35:05,1970-01-01 08:00:00,1136,165335,394205011,437453,RUNNING
root.hjpt,hjpt,application_1527220447442_688967,clean:chongqing_itf_4gdpi_mbl_20180605_03 DPI,2018-06-05 05:06:44,1970-01-01 08:00:00,1131,290127,892921967,542898,RUNNING
root.hjpt,hjpt,application_1527220447442_696448,roam:itf_4gdpi_mbl_guangdong_20180605_02-roam,2018-06-05 07:29:06,1970-01-01 08:00:00,1130,177482,364651693,452262,RUNNING
root.dpiq,dpiq,application_1527220447442_690944,TS-IndexLoader-2018060421@dpiq_db.dpi_25,2018-06-05 05:09:01,1970-01-01 08:00:00,1130,91467,188858920,406889,RUNNING
root.hjpt,hjpt,application_1527220447442_678386,clean:sichuan_itf_4gdpi_mbl_20180604_17 Warn DPI,2018-06-05 00:20:47,1970-01-01 08:00:00,1129,264396,813904980,543507,RUNNING
root.dpiq,dpiq,application_1527220447442_689703,TS-IndexLoader-2018060421@dpiq_db.dpi_uaa_29,2018-06-05 04:38:05,1970-01-01 08:00:00,1128,26575,55801602,159263,RUNNING
root.dpiq,dpiq,application_1527220447442_708643,Compact-2018060510@dpiq_db.dpi_371,2018-06-05 12:28:14,1970-01-01 08:00:00,1126,92242,190410476,234084,RUNNING
root.dpiq,dpiq,application_1527220447442_719690,TS-IndexLoader-2018060515@dpiq_db.dpi_971,2018-06-05 16:21:02,1970-01-01 08:00:00,1124,18084,54039733,383876,RUNNING
root.dpiq,dpiq,application_1527220447442_687310,TS-IndexLoader-20180600003@dpiq_db.dpi_aggregation_791,2018-06-05 03:34:22,1970-01-01 08:00:00,1121,37166,103872530,377256,RUNNING
root.dpiq,dpiq,application_1527220447442_709508,TS-IndexLoader-2018060510@dpiq_db.dpi_24,2018-06-05 11:48:55,1970-01-01 08:00:00,1120,132185,375627228,485342,RUNNING
root.dw,dw_etl,application_1527220447442_694583,HIVE-920403bf-a890-4d3e-ab6f-161b909830ba,2018-06-05 06:35:08,1970-01-01 08:00:00,1120,430431,883315052,686773,RUNNING
root.hjpt,hjpt,application_1527220447442_701685,4gcdr_recode_num_d,2018-06-05 09:03:45,1970-01-01 08:00:00,1119,435062,893234059,1682887,RUNNING
root.hjpt,hjpt,application_1527220447442_704399,HIVE-34772d77-964a-44c8-991e-f606ace762f2,2018-06-05 10:00:18,1970-01-01 08:00:00,1119,363961,747709737,1293714,RUNNING
root.hjpt,hjpt,application_1527220447442_687219,clean:guangdong_itf_4gdpi_mbl_20180604_21 Warn DPI,2018-06-05 03:44:06,1970-01-01 08:00:00,1117,117661,363183256,394897,RUNNING
root.hjpt,hjpt,application_1527220447442_679054,batch_billing_check,2018-06-05 00:12:39,1970-01-01 08:00:00,1113,76065,157114889,430769,RUNNING
root.hjpt,hjpt,application_1527220447442_686796,clean:guangdong_itf_4gdpi_mbl_20180605_02 DPI,2018-06-05 04:16:18,1970-01-01 08:00:00,1107,40401,125724417,264836,RUNNING
root.dpiq,dpiq,application_1527220447442_710746,Compact-2018060511@dpiq_db.dpi_571,2018-06-05 13:16:21,1970-01-01 08:00:00,1106,213257,438448543,350642,RUNNING
root.hjpt,hjpt,application_1527220447442_681482,roam:itf_4gdpi_mbl_guangdong_20180604_14-combine,2018-06-05 01:21:44,1970-01-01 08:00:00,1098,53151,110026760,193565,RUNNING
root.hjpt,hjpt,application_1527220447442_714788,clean:guangdong_itf_4gdpi_mbl_20180605_13 DPI,2018-06-05 15:19:28,1970-01-01 08:00:00,1097,297748,916081206,472903,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_691802,DPI_SER_2_836,2018-06-05 05:34:24,1970-01-01 08:00:00,1094,75903,156558516,686715,RUNNING
root.hjpt,hjpt,application_1527220447442_682901,clean:guangdong_itf_4gdpi_mbl_20180605_00 DPI,2018-06-05 02:28:40,1970-01-01 08:00:00,1092,134218,414053356,384628,RUNNING
root.hjpt,hjpt,application_1527220447442_679243,clean:anhui_itf_4gdpi_mbl_20180604_23 DPI,2018-06-05 01:35:19,1970-01-01 08:00:00,1092,199291,613827668,280581,RUNNING
root.hjpt,hjpt,application_1527220447442_696907,roam:itf_4gdpi_mbl_chongqing_20180605_03-roam,2018-06-05 07:34:24,1970-01-01 08:00:00,1091,253608,520572222,434445,RUNNING
root.hjpt,hjpt,application_1527220447442_684401,roam:itf_4gdpi_mbl_guangdong_20180525_23-roam,2018-06-05 02:16:47,1970-01-01 08:00:00,1091,236527,485742102,497058,RUNNING
root.hjpt,hjpt,application_1527220447442_686789,clean:anhui_itf_4gdpi_mbl_20180605_02 DPI,2018-06-05 04:13:33,1970-01-01 08:00:00,1090,141101,435011760,429458,RUNNING
root.hjdq,hjdq,application_1527220447442_684336,CHECK_TASK_bil01_BIL_DB.ITG_NET_SETTLE_H_task_8a5832be-6820-11e8-a0f3-18c58a10ad18_35_20180511_0,2018-06-05 01:58:02,1970-01-01 08:00:00,1089,105852,218039800,720266,RUNNING
root.dpiq,dpiq,application_1527220447442_712938,Compact-2018060512@dpiq_db.dpi_471,2018-06-05 13:51:05,1970-01-01 08:00:00,1086,200772,413037111,369013,RUNNING
root.hjpt,hjpt,application_1527220447442_675799,roam:itf_4gdpi_mbl_sichuan_20180604_10-combine,2018-06-04 23:59:51,1970-01-01 08:00:00,1084,169580,348802138,597885,RUNNING
root.sjyy_dm,daua,application_1527220447442_708012,'MID_APP_MBL_DPI_USER_TRMNL_INFO_D_ALL_20180604_837',2018-06-05 11:16:13,1970-01-01 08:00:00,1081,102495,226134503,644705,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_692928,DPI_SER_2_836,2018-06-05 05:57:29,1970-01-01 08:00:00,1078,32341,67389571,242460,RUNNING
root.hjdq,hjdq,application_1527220447442_706713,CHECK_TASK_bil01_BIL_DB.ITG_FIX_CDR_H_task_be0b694c-686a-11e8-9e06-18c58a10ad18_34_20180603_0,2018-06-05 10:48:02,1970-01-01 08:00:00,1077,42058,87231570,833368,RUNNING
root.hjdq,hjdq,application_1527220447442_708289,CHECK_TASK_bil01_BIL_DB.ITG_OTH_DDR_H_task_a0fa1d9e-686f-11e8-a654-18c58a10ad18_33_20180603_0,2018-06-05 11:22:55,1970-01-01 08:00:00,1076,322308,662040036,1143554,RUNNING
root.hjpt,hjpt,application_1527220447442_711857,roam:itf_4gdpi_mbl_jiangsu_20180605_08-roam,2018-06-05 13:04:07,1970-01-01 08:00:00,1075,82455,170009015,183538,RUNNING
root.dpiq,dpiq,application_1527220447442_712514,TS-IndexLoader-2018060509@dpiq_db.dpi_uaa_731,2018-06-05 13:15:08,1970-01-01 08:00:00,1075,15825,33527560,123076,RUNNING
root.dpiq,dpiq,application_1527220447442_710737,TS-IndexLoader-2018060511@dpiq_db.dpi_891,2018-06-05 12:29:11,1970-01-01 08:00:00,1074,23525,67802718,176876,RUNNING
root.hjpt,hjpt,application_1527220447442_717280,clean:guangdong_itf_4gdpi_mbl_20180605_14 DPI,2018-06-05 16:17:07,1970-01-01 08:00:00,1074,100625,310595411,319070,RUNNING
root.dpiq,dpiq,application_1527220447442_689482,stat-20180604001@dpiq_db.dpi_27,2018-06-05 06:37:47,1970-01-01 08:00:00,1071,430346,884391094,828442,RUNNING
root.hjdq,hjdq,application_1527220447442_706707,CHECK_TASK_bil01_BIL_DB.ITG_FIX_DDR_H_task_9bca8dcc-686a-11e8-8269-18c58a10ad18_35_20180603_0,2018-06-05 10:47:59,1970-01-01 08:00:00,1071,43083,89400545,836262,RUNNING
root.hjdq,hjdq,application_1527220447442_685997,CHECK_TASK_bil01_BIL_DB.ITG_OTH_DDR_H_task_642c89ca-6828-11e8-b59a-18c58a10ad18_33_20180511_0,2018-06-05 02:52:52,1970-01-01 08:00:00,1066,1182042,2425280971,2266667,RUNNING
root.hjtest.hjstandard,hjtest,application_1527220447442_691603,DPI_SER_1_834,2018-06-05 05:27:47,1970-01-01 08:00:00,1065,179281,399156144,482197,RUNNING
root.dpiq,dpiq,application_1527220447442_715649,TS-IndexLoader-20180605006@dpiq_db.dpi_aggregation_22,2018-06-05 14:38:17,1970-01-01 08:00:00,1061,90376,279158625,239956,RUNNING
root.hjpt,hjpt,application_1527220447442_714527,clean:zhejiang_itf_4gdpi_mbl_20180526_04 DPI,2018-06-05 15:10:06,1970-01-01 08:00:00,1061,252022,775711814,434019,RUNNING
root.hjpt,hjpt,application_1527220447442_719606,clean:guangdong_itf_4gdpi_mbl_20180605_15 DPI,2018-06-05 17:27:04,1970-01-01 08:00:00,1060,188194,579650444,327787,RUNNING
root.hjdq,hjdq,application_1527220447442_705586,CHECK_TASK_bil01_BIL_DB.ITG_FIX_DDR_H_task_a777c30e-6867-11e8-8269-18c58a10ad18_33_20180603_0,2018-06-05 10:28:10,1970-01-01 08:00:00,1058,70177,144978571,823785,RUNNING
root.hjpt,hjpt,application_1527220447442_687763,roam:itf_4gdpi_mbl_shanxi1_20180525_23-combine,2018-06-05 04:13:19,1970-01-01 08:00:00,1058,143938,295984494,443656,RUNNING
root.hjpt,hjpt,application_1527220447442_710925,CRM_INTEG_USER_INFO_BSS_D_832_20180603,2018-06-05 12:35:21,1970-01-01 08:00:00,1058,116369,597205510,1308343,RUNNING
